1083814273,379334258
379334258,637876145
637876145,791926961
791926961,1941559326
1941559326,1140840309
1140840309,717226111
717226111,1959858023
1959858023,2018898833
2018898833,1629026422
1629026422,1632360871
1632360871,660855101
660855101,1007426144
1007426144,788165756
788165756,1236637706
1236637706,776226845
776226845,1434474769
1434474769,1781151352
1781151352,1142200410
1142200410,1191579198
1191579198,629569620
629569620,2020604369
2020604369,1562955488
1562955488,1843474685
1843474685,1395526606
1395526606,1973953060
1973953060,154034136
154034136,169063352
169063352,637821849
637821849,609190735
609190735,361254109
361254109,613690978
613690978,705272948
705272948,2057204903
2057204903,2103230095
2103230095,706837170
706837170,846165642
846165642,1222047324
1222047324,613192218
613192218,1582955337
1582955337,1800635616
1800635616,1888698016
1888698016,1016281090
1016281090,1886887045
1886887045,1676817703
1676817703,30147928
30147928,595895327
595895327,1788718891
1788718891,360981083
360981083,1421621492
1421621492,412344341
412344341,1229689578
1229689578,1790390387
1790390387,1616537618
1616537618,1347585731
1347585731,1533832558
1533832558,1146780166
1146780166,742988248
742988248,580001005
580001005,143439234
143439234,1973004613
1973004613,1988255653
1988255653,173936819
173936819,1599745305
1599745305,1769938758
1769938758,1279548637
1279548637,1787550400
1787550400,998683490
998683490,1918692125
1918692125,113255212
113255212,293706628
293706628,1944185432
1944185432,83224667
83224667,677641722
677641722,1848015052
1848015052,1954953488
1954953488,883120205
883120205,494440231
494440231,1064082277
1064082277,1741073223
1741073223,1674020740
1674020740,159857049
159857049,959625766
959625766,133096656
133096656,722273515
722273515,386490412
386490412,143323086
143323086,1915283143
1915283143,1576770683
1576770683,178556337
178556337,764004348
764004348,2042727522
2042727522,1054624057
1054624057,1500043880
1500043880,1644247146
1644247146,895909665
895909665,864954020
864954020,1142586513
1142586513,1772064820
1772064820,1109848931
1109848931,1645928895
1645928895,2037971849
2037971849,742746574
742746574,2034511791
2034511791,940845378
940845378,627210335
627210335,531846460
531846460,526547384
526547384,1944890360
1944890360,927432605
927432605,2118710369
2118710369,353636667
353636667,2081981463
2081981463,883323460
883323460,1662536527
1662536527,1299638818
1299638818,1780728341
1780728341,1404451851
1404451851,1975516739
1975516739,186641447
186641447,351711349
351711349,1387638837
1387638837,152792446
152792446,1371768163
1371768163,1362977990
1362977990,706352176
706352176,1015379064
1015379064,1533128648
1533128648,1997058678
1997058678,748201463
748201463,125281353
125281353,1410980966
1410980966,1435924647
1435924647,1367710074
1367710074,408455080
408455080,2120719258
2120719258,567561013
567561013,1650563455
1650563455,470212178
470212178,459569465
459569465,2137800890
2137800890,687579533
687579533,1516336986
1516336986,1355533833
1355533833,701564941
701564941,1854854706
1854854706,771731444
771731444,560151392
560151392,1149753151
1149753151,1548522685
1548522685,1981620099
1981620099,1784295137
1784295137,633279796
633279796,1538341997
1538341997,1765385376
1765385376,531165350
531165350,673290250
673290250,28941936
28941936,1089271472
1089271472,167672923
167672923,1221362090
1221362090,337884925
337884925,1541475136
1541475136,715800788
715800788,296037736
296037736,1628779003
1628779003,2114110120
2114110120,1050855144
1050855144,849865442
849865442,648542728
648542728,191201640
191201640,1699756176
1699756176,1580158240
1580158240,1707298387
1707298387,1589522653
1589522653,423053639
423053639,862189281
862189281,1222858059
