0,1.3554122532447557
1,1.8052345945303983
2,2.360547155379203
3,3.2220620155528747
4,3.4542910762911836
5,4.390227042629588
6,4.743641865349672
7,5.448604266394848
8,7.2121810137108575
9,10.394830870862378
10,10.667431433232279
11,10.975254149812496
12,11.652360575488697
13,12.945334524173276
14,16.323605651382724
15,16.6936017653909
16,16.928184790658772
17,17.445075690638497
18,17.87572160161676
19,20.436431518121818
20,20.715037083492476
21,21.196143701123834
22,22.900707624431664
23,23.113972778794487
24,24.620119777459855
25,29.09650057563544
26,30.642535798531867
27,31.242845708065875
28,31.404677551052234
29,32.27255088431571
30,33.329075726858505
31,33.93169420139414
32,34.146704605670074
33,34.18636378315945
34,35.70633059974146
35,36.530572744010286
36,36.94280824261251
37,36.973534315735115
38,37.09513295377962
39,37.39427531513185
40,37.61894758142272
41,42.003940930687165
42,42.605626607588675
43,45.52870385814493
44,46.233235202366394
45,47.37438680924556
46,47.72190263165053
47,48.615846164948145
48,49.954884858066514
49,49.97018938344484
50,51.01973966428227
51,51.25779778368485
52,52.15492644822801
53,54.247359900637434
54,54.49699531365347
55,56.49290621031221
56,56.68900030520782
57,58.834475421653806
58,59.48531843743383
59,60.55413878683959
60,61.03963268378139
61,61.049771377472595
62,61.83949634297992
63,65.69880515080514
64,65.94051899607757
65,66.40897821434524
66,66.61202080381229
67,67.13266598799201
68,67.2080685044638
69,67.39234695083432
70,68.06629656849638
71,68.56841634402939
72,69.24099471486363
73,70.16121143403169
74,71.03071008744993
75,71.5993904582312
76,72.39755812499311
77,73.58141944143634
78,76.9177845594885
79,77.84269843128358
80,78.18661088503566
81,78.30161787607463
82,79.55010590492874
83,80.46889996739431
84,81.2712945027044
85,81.82487262386873
86,83.14739305706047
87,83.4158860761694
88,83.86410083873675
89,84.5673705444228
90,84.79878609210027
91,87.67600296674259
92,87.7962062792778
93,87.95166597891895
94,88.26284370920075
95,89.13551721505203
96,90.34798823211413
97,91.43851247008564
98,93.61729536542882
99,93.7818952662615
100,93.96092399254998
101,97.15154450001889
102,98.09078509620475
103,98.44216564805994
104,98.71144275804579
105,99.10025596236353
106,102.56715722877021
107,103.93429874816744
108,107.46261143681723
109,107.66057137504326
110,110.06828971815443
111,113.18812609187727
112,113.85943383364305
113,114.48219236935357
114,117.24858602733008
115,118.36581727956712
116,118.37298550493938
117,119.23562994425092
118,122.23563946087502
119,122.88181825125376
120,124.16243877490896
121,125.20409363771171
122,125.2339670852514
123,125.94333934312353
124,127.87115789321587
125,128.39413165799158
126,128.7996670161492
127,128.95906638471672
128,130.60791558591947
129,130.92860804000824
130,131.0701265533815
131,131.74696020499323
132,131.88893660876403
133,133.15310526304464
134,133.31163600311078
135,137.0759353540407
136,139.0642643036163
137,141.71023653667956
138,141.71549928022785
139,142.02681072616969
140,143.60246107775694
141,143.92863570082358
142,145.3941483459904
143,145.55301101898732
144,145.64635455263658
145,145.76439955808695
146,146.65915066746564
147,147.13174686476802
148,147.40352334502043
149,149.24782798405568
150,149.666282432106
151,149.83817279833104
152,150.49024153515245
153,150.59332205112997
154,154.23469502009902
155,154.47645315227604
156,155.0067273943732
157,155.30487331605883
158,155.45630055918784
159,156.08360509669322
160,156.26517336038512
161,157.04618484717076
162,158.134976114648
163,159.7005882251452
164,161.1039541240454
165,161.53678012728744
166,161.6720877374396
167,163.78257618669184
168,165.15130586236484
169,168.1734858370928
170,168.55461354166235
171,168.6629999310544
172,169.2804799871413
173,171.35701744155926
174,171.63723539254815
175,172.88765509286333
176,173.0979470936642
177,174.48930439664446
178,178.29343928295827
179,178.60852716461915
180,179.83908988032593
181,181.9734831896708
182,182.7748293783501
183,183.0526897066175
184,183.63998971218913
185,183.86626263717494
186,184.57970842634833
187,185.2296215422006
188,185.62690584113574
189,185.80501651132124
190,186.193581085949
191,186.4612568414427
192,188.37979324290174
193,189.74589018932872
194,189.7653362806067
195,191.3285360910522
196,192.99662230791
197,193.83140897359888
198,193.8346622532211
199,196.82637773065696
200,197.7183865596376
201,198.6790469067644
202,199.25796822825944
203,200.3159396477106
204,201.2802419396125
205,201.96767764517352
206,203.09531455611756
207,205.3984774259731
208,209.8837946338651
209,212.12822043160787
210,213.8207789331146
211,214.32980019893628
212,215.35799466765442
213,215.98328174626823
214,218.30742090826467
215,219.29657288626805
216,219.50140219849064
217,219.92644411275617
218,221.1120439006254
219,222.2038677714961
220,222.32456049255566
221,223.0128214646585
222,224.5934905457894
223,224.85310719877504
224,226.0064665681917
225,226.3774477090135
226,228.2914518840027
227,228.86388100158746
228,229.22945947429596
229,229.31270239601602
230,229.5614967327427
231,230.06109457789057
232,230.29344007906332
233,231.12565043070833
234,232.6780430941457
235,233.2867929384594
236,235.30069853126048
237,235.73309702114855
238,236.91053492085595
239,237.98553966603916
240,240.20245709582701
241,240.31252432219472
242,240.97869894689583
243,243.78313057976737
244,244.05473724978057
245,245.0535694198007
246,245.11275977951055
247,245.25876390657083
248,245.45833508281422
249,246.90565077111842
250,247.03106093088434
251,249.38032638099992
252,249.41174054669534
253,250.1118294111605
254,251.12378413084707
255,253.33071808766067
256,255.4959072510287
257,255.6945798873992
258,256.1204017124461
259,256.8392791248819
260,257.4378824613753
261,257.9466786886559
262,258.5528375568471
263,259.61326974395945
264,259.97532117374004
265,260.11110713862587
266,260.12739003019755
267,262.1069768913859
268,262.9017361517098
269,263.283614518269
270,263.3282200157076
271,263.9188870802789
272,264.0214367530347
273,266.38882758027336
274,266.5702355271598
275,269.6086641107672
276,269.75751426496385
277,270.4796385358564
278,271.7735008251567
279,271.89026740597296
280,272.18088411414607
281,275.842860406631
282,275.89510095393786
283,275.91971912572757
284,277.00403206786245
285,277.9664070529068
286,279.0808349399124
287,281.2465295501025
288,282.4021028526676
289,284.39518526178887
290,290.98271708310426
291,293.97160532056483
292,294.183468506193
293,294.3990263267538
294,296.1336490862602
295,297.71427619201336
296,299.2013767533007
297,300.0224567416537
298,300.23926805465766
299,302.086438226744
300,302.14318502029573
301,303.7121107699415
302,303.7725592923042
303,304.0847258609374
304,304.52313464402636
305,305.125328912344
306,305.5833509756275
307,305.95383609701514
308,306.9550014172497
309,307.14857390354564
310,307.8400066636189
311,308.8782179941961
312,309.9837064152381
313,311.8797615118996
314,312.5204086657147
315,312.55883259416913
316,313.38908475872586
317,313.4262338261569
318,314.5125956915147
319,314.8182258873813
320,317.72639643893086
321,317.98325420132073
322,318.7717686700674
323,320.1599342076602
324,321.7434960420455
325,321.80497152561935
326,322.48203139081085
327,323.7653552425759
328,326.3920637625055
329,326.52193474236117
330,326.60782056564557
331,329.88005097868665
332,331.1709710457139
333,331.8640533811455
334,332.98046950261175
335,333.07852304945516
336,333.5801627702494
337,334.50033496631215
338,334.51403346384274
339,335.68242011742603
340,335.90789487351395
341,336.2021290576155
342,336.3112022819316
343,337.2099514826787
344,337.3291950566331
345,337.48806405739964
346,337.6228504792998
347,338.3180079189886
348,340.59103911916253
349,341.7152084186645
350,342.893546546707
351,343.1596064520065
352,344.17273079497664
353,344.1917070783279
354,344.5812930420233
355,344.6347566858749
356,346.210607744145
357,346.27575354394463
358,347.51905981777503
359,348.5669196242459
360,349.9378259555917
361,351.03528374202347
362,352.4990926255439
363,353.911186236419
364,354.45153384257424
365,355.8855253975822
366,356.0707758086806
367,356.2900022971245
368,357.03318914569275
369,358.0070359613697
370,358.24741457515574
371,360.27372612902
372,360.28024969009255
373,360.57068442872855
374,360.7550517194174
375,361.37240372999906
376,361.7436608888569
377,363.8985255183975
378,365.97429042844965
379,366.54554982008733
380,368.7041985695705
381,370.36322882292103
382,370.43166044150325
383,370.80533558476543
384,371.69394714486685
385,375.18642380987467
386,375.92309915961135
387,376.10192170154
388,376.608846067284
389,378.3661498644968
390,378.7188729112511
391,379.02498385624455
392,380.0252685429717
393,380.34212809701233
394,382.7790253599685
395,384.3986138475614
396,384.45710681805167
397,385.0370768184091
398,385.9479061197341
399,386.1275169517914
400,386.41179657392036
401,386.4849885874006
402,387.7688579293549
403,389.51535638499195
404,389.62883082464697
405,390.3646054041216
406,391.20379348447324
407,391.4513592784811
408,391.67267842239426
409,393.3844717517237
410,396.17869861698995
411,396.2101432970347
412,397.5793002947545
413,397.590035628768
414,398.1813739691763
415,398.4476868097351
416,398.5796213136792
417,399.09980095765104
418,401.4716092266823
419,406.43204913648526
420,407.8058648376703
