t,x,y,z
28.09000015258789,1.3989214102356402,15.929017714296586,2.4896589413753065
60.97006797790527,1.4051740479729706,15.95241947814594,2.4980610630433233
91.67695045471191,1.3829801659662473,15.861148228039266,2.500022356089331
124.7260570526123,1.3750393867079838,15.95169526493719,2.4737494718837914
159.41095352172852,1.3767852864517702,15.947773411913811,2.495684628961526
190.25802612304688,1.4320511818125552,16.028505398120505,2.485202725175744
222.77522087097168,1.4489594296075528,15.927870010303408,2.4994492082879716
257.4441432952881,1.4226584777479763,15.924759775652841,2.489094538646575
290.1310920715332,1.3808250087084426,15.938039519792952,2.457924633173567
321.69508934020996,1.374439416765033,15.966744397179555,2.450225712248189
356.9180965423584,1.377390633901168,15.981344455801365,2.4578833068762087
390.71011543273926,1.4124695251487598,15.951699387209445,2.4745104032817857
423.1839179992676,1.4216073466137118,15.924609160482436,2.475244009706131
455.7619094848633,1.3820424047224193,15.889689334620368,2.4719662046096103
489.1669750213623,1.3869541255821267,15.906607969438895,2.4633161105444645
522.348165512085,1.378628480456313,15.976678137264072,2.436643255496045
556.1389923095703,1.3632578532679154,15.891409200994403,2.4627384533715926
588.3190631866455,1.3725194167127048,15.921357875802904,2.466706385077838
619.7330951690674,1.3929164832725403,15.938595533236477,2.4804643270582436
653.1720161437988,1.3687254804061753,15.852551240758086,2.4850855927115414
686.2289905548096,1.3311321849028315,15.76217159065322,2.48381341774607
720.3478813171387,1.3067244943506953,15.779008448212242,2.44745580910499
754.8830509185791,1.2582723250771615,15.53340983884706,2.4939395532820647
787.0850563049316,1.2510009159584852,15.48743679096716,2.4820386393348093
819.3249702453613,1.1942503179222057,15.23921495459441,2.496495602851278
854.8109531402588,1.0972442823782012,15.026536032685359,2.4352018518695764
886.4881992340088,1.0415158447797765,14.7822154029485,2.428198758642629
918.8759326934814,1.0693773650995606,14.491577698786394,2.4286975402238093
952.9001712799072,1.1720540670465354,14.306081468432048,2.4249321052777177
985.335111618042,1.0252706206864481,13.894055670998751,2.461351278595627
1016.7500972747803,0.7132294960189459,13.35130012371079,2.4015946651208595
1049.0870475769043,0.5170193187170657,12.848337812513858,2.3777910425254185
1083.2760334014893,0.5832307005586189,12.451062436544554,2.353147566792408
1116.5390014648438,0.80347953941329,12.189027439677698,2.28186321791131
1150.5491733551025,0.8753584690210281,11.852425525072976,2.1658295730209716
1183.4299564361572,0.8807847608790635,11.53630740153046,1.96325802368155
1215.5451774597168,0.8428325772030569,11.172780064505723,1.783322391156999
1248.460054397583,1.0237585289657631,10.763599222776875,1.6235922266388143
1283.540964126587,1.221497034044158,10.40075178261915,1.4659586541399239
1314.7399425506592,1.2549014194813837,10.147933490847052,1.281914924803088
1350.3921031951904,1.1617156582458155,9.878963767879524,1.0748628383462966
1383.5961818695068,1.0765601450308648,9.588883774683577,0.9219403696511792
1413.3639335632324,1.0905315940312,9.300899612345965,0.8830368378877063
1446.404218673706,1.1679798058198483,8.91740501853474,0.8244550057816507
1478.154182434082,1.2191521639723244,8.632916881733983,0.7833518962309225
1513.1690502166748,1.1724879197040003,8.351625654280744,0.6725155674481702
1546.2138652801514,1.0981543017453705,8.163424794749645,0.596251912486589
1611.6440296173096,1.0481174700321665,7.968369249604828,0.5372228063915838
1645.3211307525635,0.9734498293189022,7.761053420442426,0.5026336576308592
1678.4000396728516,0.9486192355545884,7.526509217681751,0.5310066519989396
1710.7939720153809,0.9834123362083884,7.545113551645311,0.5766352286206975
1742.2010898590088,1.0125921852421966,7.592755359709627,0.5544124082466747
1775.0952243804932,1.02855966139871,7.686377863903654,0.5493181163999279
1809.1211318969727,0.9988034171363572,7.7031163146924,0.5306701140642189
1842.3271179199219,0.9686132379071659,7.765406127579185,0.5110104961895917
1876.3830661773682,1.012889396895912,7.971867047948303,0.5374332592398128
1910.248041152954,1.0585456026335167,8.207337372045153,0.5455691444519057
1943.202018737793,1.0102783212694586,8.409585064392996,0.5667883859661478
1978.1761169433594,0.9826834720156546,8.634782886051136,0.5601048958087423
2031.4629077911377,-1.3760166038336348,8.491033425550825,0.06781279558896858
2089.3521308898926,-12.533927010880078,53.837533730864266,13.87562315775795
2155.5070877075195,-8.974589114461379,63.073508479556224,-3.391182512738835
2211.907148361206,-9.075860200867506,67.80003707228084,1.6134992415262026
2248.157024383545,-8.626541759531213,68.70118842143702,1.6303790279983428
2278.481960296631,-8.95985786688086,71.28391861885383,2.121718372423766
2312.831163406372,-9.217162248703438,72.1598698016768,2.44479609239452
2345.5240726470947,-9.009527278293431,73.4187202627413,-0.24058524909267698
2371.325969696045,-0.7243877439813364,0.024988794636024103,3.0289101019846023
2403.1171798706055,-0.7358038076287616,0.1341485375474165,3.029794357923233
2436.7780685424805,-0.9179007203179568,0.8651288254700611,3.2491865977252967
2469.1460132598877,-0.8434948725774251,0.9071943008707799,3.2678963874516427
2502.707004547119,-0.7635294101259515,0.7120625462898085,3.1986165722154856
2536.642074584961,-0.7036645574626232,0.16912422967366236,3.0736163561897114
2570.1870918273926,-0.763586675050487,0.4466482258372255,3.1586854986914883
2600.9180545806885,-0.6936006760130309,0.0834103055110682,3.093522820474062
2635.7741355895996,-0.678677053631604,-0.048506941313169794,3.0627098519204647
2666.978120803833,-0.7012371596268563,-0.004011484609782734,3.065264421195565
2701.9519805908203,-0.7095310362294234,-0.11894146485433588,3.0559587947028994
2733.2820892333984,-0.7130687847940165,-0.13780059911540965,3.0767500010727353
2765.8791542053223,-0.7160529417090238,0.02916629526740433,3.0989861557524714
2799.4701862335205,-0.6898469911058912,0.04214416596646098,3.0969370270667334
2832.5719833374023,-0.708099229953266,-0.0052952941134298825,3.085422574820622
2864.7382259368896,-0.7174310525855311,0.015735265221945127,3.1232029108523998
2899.3260860443115,-0.7027067920674317,-0.023548568441027484,3.0801671258966477
2931.9381713867188,-0.7047322264807294,0.09027665219146597,3.099249043212834
2966.7348861694336,-0.7117749446790631,0.086135120602989,3.0938554570971832
2999.4380474090576,-0.699881437584662,0.12093356375010789,3.105990957142441
3031.0258865356445,-0.6734686295729277,0.0903887531794818,3.1256857411835943
